"Name","Created","Runtime","End Time","Hostname","Notes","GPU Type","Updated","Tags","alpha","c_num","dsf","z_channels","Bits_per_pixel","test_crossH","test_mse","test_softcrossH","test_total","train_crossH","train_mse","train_softcrossH","train_total","zdim"
"curious-plant-140","2021-04-21T14:37:06.000Z","717","2021-04-21T14:49:03.000Z","gpu006.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T14:49:03.000Z","","0.006","64","4","4","0.4112827867675223","1.1403180044174197","0.006724046748131513","1.6808183975219726","1.1571269649505616","1.1445233821868896","0.006894988007843494","1.6802924871444702","1.161500096321106","256"
"comic-sponge-138","2021-04-21T14:37:05.000Z","719","2021-04-21T14:49:04.000Z","gpu010.cluster","-","TITAN Xp","2021-04-21T14:49:04.000Z","","0.006","64","4","32","3.4829882518735946","1.2071118709564208","0.002108964581787586","2.086454989242554","1.221739560699463","1.21610426902771","0.002258154563605786","2.098367214202881","1.2309526205062866","2048"
"rosy-vortex-136","2021-04-21T14:37:04.000Z","771","2021-04-21T14:49:55.000Z","gpu005.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T14:49:55.000Z","","0.006","64","4","16","1.0927160596468095","0.7574131509780884","0.0034932212468236686","1.1493019926071166","0.7678021828651428","0.7582870125770569","0.003877208335325122","1.1584293842315674","0.7691147923469543","1024"
"efficient-vortex-137","2021-04-21T14:37:04.000Z","716","2021-04-21T14:49:00.000Z","gpu004.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T14:49:00.000Z","","0.006","32","4","8","0.5921632634501144","0.8209126343727112","0.004756346440315247","1.1276552318573","0.832434912776947","0.822145938873291","0.005024111829698086","1.1317943334579468","0.8339608311653137","512"
"ethereal-star-135","2021-04-21T14:37:03.000Z","706","2021-04-21T14:48:49.000Z","gpu007.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T14:48:49.000Z","","0.006","128","4","4","0.5615912463879803","1.5570615898132325","0.005945708639919758","2.5708872493743895","1.578432621383667","1.5569792985916138","0.006073739845305681","2.569099187850952","1.578467607498169","256"
"hearty-elevator-133","2021-04-21T14:36:34.000Z","493","2021-04-21T14:44:47.000Z","gpu018.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:44:47.000Z","","0.006","16","4","16","0.9699898752262284","0.6723458325386047","0.0036735281318426138","0.901069398021698","0.6814257765769959","0.6746280193328857","0.003909628838300705","0.9029220938682556","0.683955192565918","1024"
"vocal-tree-134","2021-04-21T14:36:34.000Z","464","2021-04-21T14:44:18.000Z","gpu018.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:44:18.000Z","","0.006","32","4","4","0.38431945470156287","1.0655597852706908","0.006896148769557476","1.295215154838562","1.0802272228240968","1.0743305683135986","0.007535161916166544","1.2941944599151611","1.0896308422088623","256"
"soft-sun-132","2021-04-21T14:36:32.000Z","495","2021-04-21T14:44:47.000Z","gpu018.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:44:47.000Z","","0.006","16","4","32","1.5201596373725517","0.5268471250534058","0.0026374656319618226","0.6914562774658203","0.533633327960968","0.531446099281311","0.0032726710196584463","0.6981641054153442","0.5389077663421631","2048"
"devoted-plasma-131","2021-04-21T14:36:31.000Z","496","2021-04-21T14:44:47.000Z","gpu018.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:44:47.000Z","","0.006","16","4","8","0.5575774933371578","0.7729665406227112","0.0045855525970458985","1.060313246154785","0.7839139712333679","0.7790805101394653","0.004829642362892628","1.0648635625839231","0.7902993559837341","512"
"vivid-pond-130","2021-04-21T14:35:31.000Z","626","2021-04-21T14:45:57.000Z","gpu010.cluster","-","TITAN Xp","2021-04-21T14:45:57.000Z","","0.006","8","4","32","1.4242338086857345","0.493601757144928","0.002472035103291273","0.560624691772461","0.49943754119873046","0.5091583132743835","0.0025717869866639376","0.575495183467865","0.5151830911636353","2048"
"deep-moon-127","2021-04-21T14:35:31.000Z","928","2021-04-21T14:50:59.000Z","gpu006.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T14:50:59.000Z","","0.004","128","4","32","8.699977092702605","3.015181883621216","0.0012837412489578128","3.7807432235717777","3.0315886157989502","2.994074821472168","0.001535594929009676","3.7538716793060303","3.0106258392333984","2048"
"lucky-feather-129","2021-04-21T14:35:31.000Z","815","2021-04-21T14:49:06.000Z","gpu006.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T14:49:06.000Z","","0.004","128","4","16","2.282505901355654","1.5821125255584716","0.002105140441656113","2.661145724868774","1.5948622495651246","1.5838068723678589","0.002308160299435258","2.672389507293701","1.5968046188354492","1024"
"true-wood-127","2021-04-21T14:35:31.000Z","710","2021-04-21T14:47:21.000Z","gpu006.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T14:47:21.000Z","","0.006","8","4","4","0.2059220675909184","0.5709371958732605","0.011174558517336845","0.8286606832504273","0.587083716583252","0.5725342631340027","0.011942165903747082","0.8190261721611023","0.5893905758857727","256"
"pretty-violet-125","2021-04-21T14:35:30.000Z","687","2021-04-21T14:46:57.000Z","gpu007.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T14:46:57.000Z","","0.006","16","4","4","0.35954567799767556","0.9968723024368286","0.0065297753766179085","1.2007771520614623","1.0106067391395568","0.9780510663986206","0.007435556501150131","1.196173071861267","0.9926636815071106","256"
"polar-pond-124","2021-04-21T14:35:30.000Z","709","2021-04-21T14:47:19.000Z","gpu004.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T14:47:19.000Z","","0.006","8","4","8","0.6094676130764785","0.8449014778137207","0.004420850743353367","0.8626290016174316","0.8544981002807617","0.8583566546440125","0.004604301415383816","0.870134174823761","0.8681817650794983","512"
"fresh-plant-125","2021-04-21T14:35:30.000Z","746","2021-04-21T14:47:56.000Z","gpu004.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T14:47:56.000Z","","0.006","8","4","16","0.8993457920264039","0.6233789152145386","0.0032640915401279925","0.7307295021057129","0.6310273839950562","0.6206907033920288","0.0029799873009324074","0.7299811840057373","0.6280505657196045","1024"
"true-spaceship-121","2021-04-21T14:34:07.000Z","709","2021-04-21T14:45:56.000Z","gpu010.cluster","-","TITAN Xp","2021-04-21T14:45:56.000Z","","0.004","64","4","32","4.794922435929649","1.6617937456130982","0.0011584445670247078","2.258666999435425","1.6719868520736694","1.6648629903793335","0.001318459282629192","2.269686222076416","1.6752601861953735","2048"
"efficient-cloud-121","2021-04-21T14:34:07.000Z","590","2021-04-21T14:43:57.000Z","gpu010.cluster","-","TITAN Xp","2021-04-21T14:43:57.000Z","","0.004","64","4","8","0.7029769870758036","0.9745330305099488","0.003958752242475748","1.3997028326034546","0.984090595149994","0.978819727897644","0.004196611698716879","1.4084891080856323","0.9886503219604492","512"
"hardy-energy-123","2021-04-21T14:34:07.000Z","641","2021-04-21T14:44:48.000Z","gpu010.cluster","-","TITAN Xp","2021-04-21T14:44:48.000Z","","0.004","64","4","16","1.296723588782306","0.8988205000877381","0.0028480019085109234","1.4336194105148314","0.907402979850769","0.8993565440177917","0.0033020200207829475","1.4330607652664185","0.9083908200263976","1024"
"colorful-lake-120","2021-04-21T14:34:06.000Z","715","2021-04-21T14:46:01.000Z","gpu004.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T14:46:01.000Z","","0.004","128","4","4","0.8019173035893729","2.22338680229187","0.003823657252639532","3.229374334716797","2.2401279716491698","2.2393958568573","0.0037752052303403616","3.2506115436553955","2.256173610687256","256"
"summer-wind-119","2021-04-21T14:34:05.000Z","506","2021-04-21T14:42:31.000Z","gpu011.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:42:31.000Z","","0.004","128","4","8","2.123409324955466","2.943670223617554","0.0016694822391495109","3.325309451675415","2.9586409477233886","2.938601016998291","0.0016719135455787182","3.315220355987549","2.953533887863159","512"
"northern-vortex-114","2021-04-21T14:32:51.000Z","494","2021-04-21T14:41:05.000Z","gpu016.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:41:05.000Z","","0.004","16","4","32","2.0329429732500146","0.7045643196105957","0.0024083014845848083","1.0408022701263429","0.7111358308792114","0.7126381993293762","0.003082080977037549","1.050883412361145","0.7199237942695618","2048"
"desert-leaf-110","2021-04-21T14:32:51.000Z","461","2021-04-21T14:40:32.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:40:32.000Z","","0.002","128","4","8","2.4941474001124746","3.4576225463867187","0.0013183894082903862","3.729788838958741","3.46640051612854","3.4560694694519043","0.001282896613702178","3.722740888595581","3.4647977352142334","512"
"ruby-wind-113","2021-04-21T14:32:51.000Z","446","2021-04-21T14:40:17.000Z","gpu016.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:40:17.000Z","","0.004","32","4","8","0.6838241728710666","0.9479815710067748","0.004035668018460274","1.33162670917511","0.957343744468689","0.9488911628723145","0.004181978292763233","1.3357754945755005","0.958416223526001","512"
"charmed-glade-111","2021-04-21T14:32:51.000Z","435","2021-04-21T14:40:06.000Z","gpu016.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:40:06.000Z","","0.004","32","4","4","0.39110886285912594","1.0843840139389038","0.005968099649995565","1.485532507133484","1.096294250679016","1.082979440689087","0.006751453038305044","1.4831005334854126","1.09566330909729","256"
"upbeat-sun-114","2021-04-21T14:32:51.000Z","429","2021-04-21T14:40:00.000Z","gpu016.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:40:00.000Z","","0.004","16","4","4","0.40916615431958686","1.134449877357483","0.005838511320203543","1.3873916313171386","1.145837957763672","1.1137893199920654","0.006666640751063824","1.383912205696106","1.1259915828704834","256"
"hopeful-wood-113","2021-04-21T14:32:51.000Z","445","2021-04-21T14:40:16.000Z","gpu016.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:40:16.000Z","","0.004","16","4","8","0.6504804968910672","0.90175752658844","0.003947076776623726","1.1911422527313231","0.9104691725730896","0.9079897999763488","0.00416478281840682","1.1996279954910278","0.9169530868530272","512"
"noble-vortex-111","2021-04-21T14:32:51.000Z","506","2021-04-21T14:41:17.000Z","gpu016.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:41:17.000Z","","0.004","32","4","32","2.433166811282694","0.8432715909957885","0.0024665092498064043","1.4363580892562866","0.8514835372924805","0.8244693875312805","0.0034825054462999105","1.4123833179473877","0.8336014151573181","2048"
"laced-brook-113","2021-04-21T14:32:51.000Z","461","2021-04-21T14:40:32.000Z","gpu016.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:40:32.000Z","","0.004","16","4","16","1.140582760979122","0.7905917301177978","0.002717205298691988","1.0103654891967773","0.7973503964424133","0.791749894618988","0.003068040823563934","1.0125778913497925","0.7988682389259338","1024"
"wobbly-armadillo-111","2021-04-21T14:32:51.000Z","464","2021-04-21T14:40:35.000Z","gpu016.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:40:35.000Z","","0.004","32","4","16","1.088354018957487","0.7543892658233643","0.00303058998696506","1.0599479932785034","0.7616596497535706","0.7539125084877014","0.0035004455130547285","1.0581070184707642","0.7616453766822815","1024"
"lunar-river-105","2021-04-21T14:32:50.000Z","460","2021-04-21T14:40:30.000Z","gpu014.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:40:30.000Z","","0.002","32","4","8","0.8606822659318646","1.1931590591430663","0.002954761265963316","1.7676556116104123","1.1996491355895995","1.2040483951568604","0.003064609132707119","1.7768421173095703","1.2106666564941406","512"
"genial-eon-106","2021-04-21T14:32:50.000Z","477","2021-04-21T14:40:47.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:40:47.000Z","","0.002","64","4","16","1.6360791401796684","1.1340435398101807","0.0021105229679495097","2.0554540588378907","1.1402649688720703","1.1358107328414917","0.002403297694399953","2.056976795196533","1.1423280239105225","1024"
"copper-water-106","2021-04-21T14:32:50.000Z","449","2021-04-21T14:40:19.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:40:19.000Z","","0.002","128","4","4","0.9661243459733968","2.6786655391693115","0.003107786950469017","4.289202688598633","2.6903517181396484","2.697120904922486","0.003138903761282563","4.30551290512085","2.7088708877563477","256"
"efficient-meadow-104","2021-04-21T14:32:50.000Z","447","2021-04-21T14:40:17.000Z","gpu014.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:40:17.000Z","","0.002","32","4","4","0.4815618067971163","1.335172823524475","0.004475875034928322","1.911042367935181","1.3434707880020142","1.3378390073776243","0.005006890743970871","1.9057413339614868","1.346657395362854","256"
"youthful-sponge-99","2021-04-21T14:32:50.000Z","526","2021-04-21T14:41:36.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:41:36.000Z","","0.002","64","4","32","5.640136338577894","1.9547223955154416","0.0009249058766290546","2.6614505634307863","1.960970203399658","1.961743116378784","0.0010711209615692496","2.677168846130371","1.9681686162948608","2048"
"rural-hill-99","2021-04-21T14:32:50.000Z","499","2021-04-21T14:41:09.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:41:09.000Z","","0.002","128","4","16","3.639296199758964","2.5225681385040284","0.0011169984679669145","3.5230586387634277","2.530731248092651","2.5258870124816895","0.001369926263578236","3.53148889541626","2.5343198776245117","1024"
"graceful-dawn-108","2021-04-21T14:32:50.000Z","436","2021-04-21T14:40:06.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:40:06.000Z","","0.004","8","4","4","0.23738426368943769","0.658168899154663","0.010396641007065771","0.913470513153076","0.6722194200515748","0.7096171379089355","0.010761547833681108","0.9197698831558228","0.7240577936172485","256"
"true-salad-97","2021-04-21T14:32:50.000Z","447","2021-04-21T14:40:17.000Z","gpu014.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:40:17.000Z","","0.002","64","4","4","0.6400716358347659","1.7746554244995116","0.003856172901391983","2.9472250801086424","1.7844060485839843","1.7705541849136353","0.003822144120931626","2.944103717803955","1.7802644968032837","256"
"feasible-star-102","2021-04-21T14:32:50.000Z","511","2021-04-21T14:41:21.000Z","gpu014.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:41:21.000Z","","0.002","32","4","32","2.8258020694928514","0.9793481899261476","0.0017701577154919505","1.7816895004272462","0.9846817277908324","0.9651870727539062","0.0025902031920850277","1.7655086517333984","0.9713082909584044","2048"
"pious-sea-99","2021-04-21T14:32:50.000Z","463","2021-04-21T14:40:33.000Z","gpu014.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:40:33.000Z","","0.002","64","4","8","0.8680007646122296","1.2033045207977295","0.003040641634911298","1.8212955177307129","1.2099877573013305","1.2071490287780762","0.003228059969842434","1.8233654499053955","1.2140238285064695","512"
"lilac-donkey-106","2021-04-21T14:32:50.000Z","446","2021-04-21T14:40:16.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:40:16.000Z","","0.004","8","4","8","0.6952836983680265","0.9638679965019226","0.003464274666830897","1.0407161390304565","0.9714951314926148","0.9662753343582152","0.0036272667348384857","1.0431674718856812","0.9740752577781676","512"
"fluent-blaze-102","2021-04-21T14:32:50.000Z","467","2021-04-21T14:40:37.000Z","gpu014.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:40:37.000Z","","0.002","32","4","16","1.433284341203286","0.993477229309082","0.002126095257513225","1.4997889419555663","0.9986028992652892","0.9885886311531068","0.0025235123466700315","1.4918869733810425","0.9940959215164183","1024"
"swept-water-98","2021-04-21T14:32:50.000Z","606","2021-04-21T14:42:56.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:42:56.000Z","","0.002","128","4","32","10.02712642338128","3.475137321472168","0.0009252924971282484","4.11611683883667","3.4842948493957517","3.4638431072235107","0.000950307585299015","4.094452857971191","3.472982406616211","2048"
"skilled-cloud-96","2021-04-21T14:32:49.000Z","491","2021-04-21T14:41:00.000Z","gpu011.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:41:00.000Z","","0.004","64","4","4","0.4067449619228221","1.1277365043640135","0.006091467666625976","1.9799262977600096","1.1417476764678955","1.127694845199585","0.006046894006431103","1.98479425907135","1.1416809558868408","256"
"logical-water-95","2021-04-21T14:32:47.000Z","496","2021-04-21T14:41:03.000Z","gpu013.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:41:03.000Z","","0.002","16","4","32","2.9525397232410304","1.023272102355957","0.001894339632615447","1.631417509841919","1.02842927570343","1.02852463722229","0.0028908909298479557","1.6371431350708008","1.0346897840499878","2048"
"whole-pond-94","2021-04-21T14:32:44.000Z","453","2021-04-21T14:40:17.000Z","gpu020.cluster","-","A100-PCIE-40GB","2021-04-21T14:40:17.000Z","","0.004","8","4","32","1.7503697914480518","0.6066320559501648","0.002116274991631508","0.7212703275680542","0.6116334140777588","0.6119676828384399","0.0022092170547693968","0.7272365689277649","0.617085874080658","2048"
"breezy-leaf-93","2021-04-21T14:32:44.000Z","411","2021-04-21T14:39:35.000Z","gpu020.cluster","-","A100-PCIE-40GB","2021-04-21T14:39:35.000Z","","0.004","8","4","16","1.123200505275709","0.7785432395935059","0.0026836171977221964","0.8974914187431335","0.7848168210983276","0.7751718759536743","0.002552549121901393","0.8960332870483398","0.7813085317611694","1024"
"misty-gorge-92","2021-04-21T14:30:18.000Z","420","2021-04-21T14:37:18.000Z","gpu017.cluster","-","GeForce RTX 3090","2021-04-21T14:37:18.000Z","","0.002","16","4","16","1.60244405012312","1.1107293577194215","0.0018602197598665952","1.470985436439514","1.1155315511703492","1.110577940940857","0.0022721830755472183","1.4706029891967771","1.1157913208007812","1024"
"twilight-dragon-91","2021-04-21T14:29:55.000Z","395","2021-04-21T14:36:30.000Z","gpu017.cluster","-","GeForce RTX 3090","2021-04-21T14:36:30.000Z","","0.002","16","4","8","0.901554807913352","1.249820269584656","0.002868878785893321","1.765570097732544","1.256220289230347","1.2643754482269287","0.0030306477565318346","1.7803226709365845","1.2709667682647705","512"
"feasible-vortex-89","2021-04-21T14:28:36.000Z","479","2021-04-21T14:36:35.000Z","gpu019.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:36:35.000Z","","0.002","8","4","8","0.920201438927658","1.2756700527191165","0.002561127087473869","1.3804400659561158","1.2809920572280884","1.282907485961914","0.002664462896063924","1.3854408264160156","1.288342833518982","512"
"serene-firebrand-89","2021-04-21T14:28:36.000Z","477","2021-04-21T14:36:33.000Z","gpu019.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:36:33.000Z","","0.002","8","4","4","0.3256665088215583","0.902939295387268","0.007487760512530804","1.1859296590805053","0.9127989150047302","0.9169324636459352","0.007920202799141407","1.1840603351593018","0.9272207617759703","256"
"gallant-night-88","2021-04-21T14:28:28.000Z","548","2021-04-21T14:37:36.000Z","gpu019.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:37:36.000Z","","0.002","8","4","32","2.831723526821309","0.9814004755973816","0.001391273639164865","1.173510089302063","0.9851387761116028","0.9821921586990356","0.0014718871098011732","1.1725637912750244","0.9860091805458068","2048"
"fresh-firebrand-87","2021-04-21T14:28:27.000Z","486","2021-04-21T14:36:33.000Z","gpu019.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:36:33.000Z","","0.002","8","4","16","1.5432019287951155","1.0696659711837768","0.0018831687308847904","1.2253197547912598","1.073999779319763","1.0683321952819824","0.0017682038014754653","1.2228691577911377","1.072546124458313","1024"
"lyric-smoke-86","2021-04-21T14:27:51.000Z","565","2021-04-21T14:37:16.000Z","gpu010.cluster","-","TITAN Xp","2021-04-21T14:37:16.000Z","","0.002","16","4","4","0.5213036473270588","1.44536062335968","0.0044854381114244465","1.775211277770996","1.453396485710144","1.433659553527832","0.005035260692238808","1.7697105407714844","1.4422342777252195","256"
"lilac-water-85","2021-04-21T14:26:40.000Z","431","2021-04-21T14:33:51.000Z","gpu018.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:33:51.000Z","","0.001","8","4","8","1.108020234946063","1.5360422323226928","0.0020711535297334195","1.6246567958831788","1.539738044166565","1.5362942218780518","0.002174136694520712","1.6289379596710205","1.5400973558425903","512"
"pious-oath-84","2021-04-21T14:26:40.000Z","447","2021-04-21T14:34:07.000Z","gpu018.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:34:07.000Z","","0.001","8","4","16","2.00552153409264","1.3901213794708251","0.0013339203020557762","1.6256527908325196","1.39308094997406","1.3878906965255735","0.0012778573436662557","1.6196281909942627","1.390788197517395","1024"
"azure-salad-82","2021-04-21T14:26:27.000Z","483","2021-04-21T14:34:30.000Z","gpu018.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:34:30.000Z","","0.001","8","4","32","3.694875913388592","1.2805462301254271","0.0010407948782667517","1.5125230451583862","1.2830995576858522","1.2761837244033811","0.0011321910424157975","1.5068142414093018","1.2788227796554563","2048"
"cool-snow-82","2021-04-21T14:26:27.000Z","443","2021-04-21T14:33:50.000Z","gpu018.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:33:50.000Z","","0.001","8","4","4","0.507548394767136","1.407222954750061","0.004695687127113342","1.606139655303955","1.413524782371521","1.415672779083252","0.0049304720014333725","1.608009934425354","1.4222112894058228","256"
"major-water-80","2021-04-21T14:23:59.000Z","797","2021-04-21T14:37:16.000Z","gpu007.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T14:37:16.000Z","","0.001","128","4","16","5.27189825138897","3.654201203918457","0.0006710079384967685","4.2153493057250975","3.6590875701904295","3.659719944000244","0.0009195514721795915","4.23016881942749","3.664869546890259","1024"
"glowing-lake-81","2021-04-21T14:23:59.000Z","918","2021-04-21T14:39:17.000Z","gpu007.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T14:39:17.000Z","","0.001","128","4","32","10.869876789853084","3.7672123653411864","0.0004806778846308589","4.14352541809082","3.7718365669250487","3.765050172805786","0.0005683336639776826","4.138844013214111","3.769757270812988","2048"
"noble-eon-79","2021-04-21T14:23:59.000Z","740","2021-04-21T14:36:19.000Z","gpu007.cluster","-","Tesla P100-PCIE-12GB","2021-04-21T14:36:19.000Z","","0.001","128","4","8","2.602906770954827","3.6083951469421383","0.001234712904319167","4.181706926727295","3.6138115634918218","3.6055970191955566","0.0012055517872795465","4.174678802490234","3.6109771728515625","512"
"hopeful-voice-67","2021-04-21T14:23:04.000Z","437","2021-04-21T14:30:21.000Z","gpu016.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:30:21.000Z","","0.001","32","4","4","0.5948519770616743","1.6492799322128295","0.0037870175272226338","2.6049936542510985","1.655671942138672","1.6523563861846924","0.004349048249423504","2.6035573482513428","1.6593090295791626","256"
"pretty-rain-66","2021-04-21T14:23:04.000Z","453","2021-04-21T14:30:37.000Z","gpu016.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:30:37.000Z","","0.001","16","4","16","1.9718019023180275","1.3667489540100095","0.0014717665042728186","1.849526203918457","1.370070251083374","1.3654992580413818","0.0017725098878145218","1.8455841541290283","1.3691173791885376","1024"
"toasty-frost-78","2021-04-21T14:23:04.000Z","618","2021-04-21T14:33:22.000Z","gpu010.cluster","-","TITAN Xp","2021-04-21T14:33:22.000Z","","0","128","4","8","3.1208952231240628","4.3264793792724605","0.0011307909708470106","0","4.327610176086425","4.323357582092285","0.0010708699701353908","0","4.324428558349609","512"
"wobbly-grass-64","2021-04-21T14:23:04.000Z","504","2021-04-21T14:31:28.000Z","gpu016.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:31:28.000Z","","0.001","32","4","32","3.800838289104126","1.3172706966400147","0.0012303955756127834","2.2712095001220702","1.3207723070144652","1.3050940036773682","0.001997103216126561","2.257594108581543","1.309348702430725","2048"
"confused-paper-70","2021-04-21T14:23:04.000Z","442","2021-04-21T14:30:26.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:30:26.000Z","","0","32","4","8","2.193289106247967","3.04054416847229","0.0012764605948701502","0","3.041820636367798","3.0471720695495605","0.001418563537299633","0","3.048590660095215","512"
"super-vortex-72","2021-04-21T14:23:04.000Z","642","2021-04-21T14:33:46.000Z","gpu010.cluster","-","TITAN Xp","2021-04-21T14:33:46.000Z","","0","128","4","16","6.155040521578927","4.266349018096924","0.00048724427139386535","0","4.266836262512207","4.288610458374023","0.0007341901655308902","0","4.289344787597656","1024"
"twilight-haze-70","2021-04-21T14:23:04.000Z","448","2021-04-21T14:30:32.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:30:32.000Z","","0","64","4","8","2.5397305442869578","3.520814112472534","0.0012208102205768228","0","3.5220349262237547","3.516397476196289","0.0013516431208699942","0","3.517749071121216","512"
"deft-lake-72","2021-04-21T14:23:04.000Z","733","2021-04-21T14:35:17.000Z","gpu010.cluster","-","TITAN Xp","2021-04-21T14:35:17.000Z","","0","128","4","32","12.830345327712177","4.44665902557373","0.000380107439821586","0","4.4470391258239745","4.442924976348877","0.00048189767403528094","0","4.44340705871582","2048"
"helpful-bush-70","2021-04-21T14:23:04.000Z","490","2021-04-21T14:31:14.000Z","gpu016.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:31:14.000Z","","0.001","16","4","32","3.620035740512362","1.254608373260498","0.0011864875737577676","1.944364707374573","1.2577392248153687","1.2562382221221924","0.0017073723720386624","1.94461727142334","1.2598901987075806","2048"
"pretty-lake-65","2021-04-21T14:23:04.000Z","439","2021-04-21T14:30:23.000Z","gpu016.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:30:23.000Z","","0.001","64","4","4","0.9789115407307302","2.714118941116333","0.002666420326754451","3.5017850662231447","2.7202871421813963","2.7291712760925293","0.002620144747197628","3.516319274902344","2.7353076934814453","256"
"wandering-frost-72","2021-04-21T14:23:04.000Z","574","2021-04-21T14:32:38.000Z","gpu010.cluster","-","TITAN Xp","2021-04-21T14:32:38.000Z","","0","128","4","4","1.601565210522044","4.4404816284179685","0.0025803906455636023","0","4.44306202545166","4.4613213539123535","0.00257754884660244","0","4.4638991355896","256"
"stilted-planet-65","2021-04-21T14:23:04.000Z","447","2021-04-21T14:30:31.000Z","gpu016.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:30:31.000Z","","0.001","32","4","8","1.1698074226835622","1.6216974798202517","0.002302780748531222","2.6700949016571043","1.626670351409912","1.626276969909668","0.002433502348139882","2.676467180252075","1.6313869953155518","512"
"feasible-dew-72","2021-04-21T14:23:04.000Z","678","2021-04-21T14:34:22.000Z","gpu010.cluster","-","TITAN Xp","2021-04-21T14:34:22.000Z","","0","64","4","32","10.94791082089368","3.794257080078125","0.0004820352908223867","0","3.7947391132354737","3.792577028274536","0.0006847034092061222","0","3.793261766433716","2048"
"pleasant-plant-65","2021-04-21T14:23:04.000Z","447","2021-04-21T14:30:31.000Z","gpu016.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:30:31.000Z","","0.001","64","4","8","1.164045068981968","1.6137090208053588","0.002240967360883951","2.675456329345703","1.618625439453125","1.6206544637680054","0.002404709113761782","2.6787259578704834","1.6257379055023191","512"
"trim-silence-76","2021-04-21T14:23:04.000Z","487","2021-04-21T14:31:11.000Z","gpu014.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:31:11.000Z","","0","8","4","32","5.404631580271518","1.8731026817321776","0.0006950204139575362","0","1.873797709274292","1.8705580234527588","0.0008210717351175845","0","1.8713791370391848","2048"
"ethereal-darkness-57","2021-04-21T14:23:03.000Z","501","2021-04-21T14:31:24.000Z","gpu015.cluster","-","GeForce RTX 2080 Ti","2021-04-21T14:31:24.000Z","","0","32","4","32","8.984264056854913","3.113708513641358","0.0005863668704405427","0","3.114294883346558","3.108986139297486","0.0014862967655062675","0","3.1104724407196045","2048"
